case_id,crime_datetime,district,taluk,police_station,crime_category,crime_type,crime_severity,case_status,fir_registered,act_id,section_id
CR024778,2025-03-11 13:29:48,Chikkamagaluru,Kadur,Koppa PS,Economic Crime,Financial Fraud,Medium,Closed,Yes,ACT002,SEC014
CR024779,2026-02-26 18:02:18,Shivamogga,Sorab,Bhadravathi New Town PS,Crime Against Women,Sexual Harassment,High,Charge Sheet Filed,Yes,ACT001,SEC007
CR024780,2025-05-20 08:21:08,Chikkaballapura,Chintamani,Nandi Giridhama PS,Economic Crime,Cheating,Medium,Charge Sheet Filed,Yes,ACT001,SEC005
CR024781,2025-12-13 15:44:05,Kalaburagi,Shahabad,Ragavendranagar PS,Public Order,Illegal Gambling,Medium,Closed,Yes,ACT007,SEC016
CR024782,2024-07-27 03:28:35,Tumakuru,Turuvekere,Handanakere PS,Crime Against Women,Sexual Harassment,High,Pending Trial,Yes,ACT001,SEC007
CR024783,2024-10-09 17:51:12,Raichur,Lingasugur,Manvi PS,Rural Crime,Crop Theft,Medium,Under Investigation,Yes,ACT001,SEC020
CR024784,2026-06-01 00:23:23,Yadgir,Wadagera,Saidapur PS,Violent Crime,Assault,Critical,Closed,Yes,ACT001,SEC006
CR024785,2025-08-09 10:47:10,Chitradurga,Chitradurga,Chitrahalli Gate PS,Cyber Crime,Phishing,Medium,Under Investigation,Yes,ACT002,SEC009
CR024786,2025-05-15 00:49:13,Bidar,Bidar,Matala PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR024787,2025-11-23 14:18:01,Shivamogga,Sagar,Malur PS,Economic Crime,Financial Fraud,Medium,Pending Trial,Yes,ACT002,SEC014
CR024788,2024-08-18 21:09:55,Vijayapura,Muddebihal,Hortti PS,Cyber Crime,Phishing,Medium,Under Investigation,Yes,ACT002,SEC009
CR024789,2026-05-30 02:03:30,Mandya,Nagamangala,Keragodu PS,Violent Crime,Attempt to Murder,Critical,Pending Trial,Yes,ACT001,SEC002
CR024790,2025-02-18 04:37:00,Chikkamagaluru,Ajjampura,Jayapura PS,Property Crime,Vehicle Theft,Medium,Closed,Yes,ACT001,SEC003
CR024791,2026-06-23 18:27:34,Dharwad,Hubballi,Kamaripeth PS,Crime Against Women,Sexual Harassment,High,Pending Trial,Yes,ACT001,SEC007
CR024792,2026-05-01 14:59:50,Bagalkote,Bagalkot,Guledagudda PS,Crime Against Women,Stalking,High,Closed,Yes,ACT001,SEC013
CR024793,2025-05-02 12:21:49,Tumakuru,Tiptur,Medigeshi PS,Property Crime,House Burglary,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024794,2026-06-07 06:19:43,Kalaburagi,Kamalapur,Kalaburagi CEN Crime PS,Economic Crime,Forgery,Medium,Charge Sheet Filed,Yes,ACT001,SEC015
CR024795,2026-04-13 03:12:13,Shivamogga,Tirthahalli,Sagar Rural PS,Economic Crime,Financial Fraud,Medium,Closed,Yes,ACT002,SEC014
CR024796,2024-11-25 01:42:19,Kolar,Kolar,Gownapalli PS,Property Crime,Vehicle Theft,Medium,Closed,Yes,ACT001,SEC003
CR024797,2025-09-27 11:30:21,Mysuru,Nanjangud,Krishnaraja Traffic PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR024798,2025-12-21 02:50:05,Chikkamagaluru,Kadur,Koppa PS,Public Order,Illegal Gambling,Medium,Under Investigation,Yes,ACT007,SEC016
CR024799,2026-03-04 02:21:36,Vijayanagara,Hosapete,Hatcholli PS,Public Order,Illegal Liquor,Medium,Pending Trial,Yes,ACT004,SEC017
CR024800,2026-02-05 12:54:59,Mandya,Maddur,Belakavadi PS,Rural Crime,Cattle Theft,Medium,Pending Trial,Yes,ACT001,SEC019
CR024801,2026-01-22 20:44:41,Belagavi,Khanapur,Belgaum South Traffic PS,Rural Crime,Cattle Theft,Medium,Charge Sheet Filed,No,ACT001,SEC019
CR024802,2025-07-21 03:13:20,Kolar,Kolar Gold Field,Gownapalli PS,Rural Crime,Crop Theft,Medium,Closed,Yes,ACT001,SEC020
CR024803,2026-06-15 15:15:07,Dakshina Kannada,Moodubidire,Traffic South Police Station,Cyber Crime,Phishing,Medium,Closed,Yes,ACT002,SEC009
CR024804,2025-10-13 21:50:16,Kodagu,Somvarpet,Shanivarasanthe PS,Public Order,Illegal Gambling,Medium,Charge Sheet Filed,Yes,ACT007,SEC016
CR024805,2026-01-12 02:09:12,Hassan,Arkalgud,Arasikere Town PS,Rural Crime,Sand Mining,Medium,Under Investigation,No,ACT001,SEC021
CR024806,2026-01-07 02:07:41,Chikkaballapura,Manchenahalli,Nandi Giridhama PS,Economic Crime,Forgery,Medium,Charge Sheet Filed,Yes,ACT001,SEC015
CR024807,2025-12-12 22:36:04,Mandya,Krishnarajpet,Nagamangala Rural PS,Rural Crime,Cattle Theft,Medium,Pending Trial,Yes,ACT001,SEC019
CR024808,2026-03-18 06:30:52,Mysuru,Saraguru,Bilikere PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR024809,2025-12-10 21:45:49,Tumakuru,Tiptur,Tumkur Rural PS,Violent Crime,Robbery,Critical,Under Investigation,Yes,ACT001,SEC004
CR024810,2025-08-25 02:33:45,Hassan,Hassan,Konanur PS,Rural Crime,Crop Theft,Medium,Under Investigation,Yes,ACT001,SEC020
CR024811,2024-09-19 21:11:27,Davanagere,Channagiri,Harihara Town PS,Violent Crime,Attempt to Murder,Critical,Pending Trial,Yes,ACT001,SEC002
CR024812,2025-10-19 11:59:11,Shivamogga,Sagar,Kargal PS,Public Order,Rioting,Medium,Charge Sheet Filed,Yes,ACT001,SEC018
CR024813,2025-12-17 09:52:02,Tumakuru,Tiptur,Kyathasandra PS,Violent Crime,Assault,Critical,Closed,Yes,ACT001,SEC006
CR024814,2026-04-15 05:49:51,Chikkaballapura,Sidlaghatta,Chelur PS,Economic Crime,Cheating,Medium,Charge Sheet Filed,Yes,ACT001,SEC005
CR024815,2025-11-21 03:22:43,Hassan,Arsikere,Goruru PS,Economic Crime,Cheating,Medium,Charge Sheet Filed,Yes,ACT001,SEC005
CR024816,2025-01-09 03:22:46,Mandya,Maddur,Bellur PS,Violent Crime,Attempt to Murder,Critical,Closed,Yes,ACT001,SEC002
CR024817,2025-09-09 00:49:45,Shivamogga,Sorab,Malur PS,Cyber Crime,OTP Scam,Medium,Closed,No,ACT002,SEC009
CR024818,2026-05-26 19:11:40,Mandya,Krishnarajpet,Kikkeri PS,Violent Crime,Murder,Critical,Charge Sheet Filed,Yes,ACT001,SEC001
CR024819,2025-04-17 04:35:36,Kalaburagi,Afzalpur,Chowk PS,Rural Crime,Cattle Theft,Medium,Under Investigation,Yes,ACT001,SEC019
CR024820,2026-05-20 10:43:23,Mandya,Krishnarajpet,Koppa PS,Rural Crime,Sand Mining,Medium,Charge Sheet Filed,Yes,ACT001,SEC021
CR024821,2024-09-22 14:37:34,Yadgir,Yadgir,Saidapur PS,Rural Crime,Sand Mining,Medium,Pending Trial,Yes,ACT001,SEC021
CR024822,2025-05-23 18:30:29,Uttara Kannada,Yellapur,UK Women PS,Crime Against Women,Domestic Violence,High,Pending Trial,Yes,ACT001,SEC012
CR024823,2025-04-16 19:55:38,Haveri,Hangal,Byadagi PS,Public Order,Illegal Gambling,Medium,Under Investigation,Yes,ACT007,SEC016
CR024824,2024-09-03 16:59:22,Bengaluru Rural,Doddaballapura,Vijayapura PS,Cyber Crime,UPI Fraud,Medium,Closed,Yes,ACT002,SEC008
CR024825,2024-09-30 12:31:28,Hassan,Arsikere,Holenarasipura Town PS,Economic Crime,Forgery,Medium,Under Investigation,Yes,ACT001,SEC015
CR024826,2026-06-12 23:29:03,Chikkaballapura,Bagepalli,Chelur PS,Economic Crime,Cheating,Medium,Under Investigation,No,ACT001,SEC005
CR024827,2025-08-08 02:48:21,Raichur,Devadurga,Sindanur Traffic PS,Public Order,Illegal Liquor,Medium,Closed,Yes,ACT004,SEC017
CR024828,2024-12-06 12:56:05,Kolar,Srinivaspur,Champion Reefs PS,Crime Against Women,Sexual Harassment,High,Pending Trial,Yes,ACT001,SEC007
CR024829,2025-04-21 17:47:47,Ballari,Sandur,Tekkalkota PS,Violent Crime,Attempt to Murder,Critical,Charge Sheet Filed,Yes,ACT001,SEC002
CR024830,2025-11-19 05:26:21,Shivamogga,Hosanagara,Shimoga East Traffic PS,Public Order,Illegal Gambling,Medium,Under Investigation,Yes,ACT007,SEC016
CR024831,2025-02-01 12:26:48,Vijayapura,Muddebihal,Indi Rural PS,Public Order,Illegal Gambling,Medium,Under Investigation,No,ACT007,SEC016
CR024832,2025-01-11 08:53:46,Haveri,Savanur,Shiggaon PS,Rural Crime,Crop Theft,Medium,Closed,No,ACT001,SEC020
CR024833,2024-11-17 08:54:59,Chitradurga,Challakere,Srirampura PS,Violent Crime,Robbery,Critical,Closed,Yes,ACT001,SEC004
CR024834,2025-02-13 04:40:43,Kolar,Malur,Andersonpet PS,Property Crime,Vehicle Theft,Medium,Closed,Yes,ACT001,SEC003
CR024835,2025-11-03 01:04:07,Tumakuru,Tiptur,Thirumani PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR024836,2026-01-20 03:06:48,Kodagu,Somvarpet,Kushalnagar PS,Property Crime,Shop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024837,2026-06-25 10:25:29,Kodagu,Somvarpet,Somwarpet PS,Cyber Crime,OTP Scam,Medium,Under Investigation,Yes,ACT002,SEC009
CR024838,2024-11-12 19:58:55,Chitradurga,Hiriyur,Chitradurga Extension PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR024839,2026-04-11 09:00:53,Hassan,Hassan,Shravanabelagola PS,Economic Crime,Financial Fraud,Medium,Charge Sheet Filed,Yes,ACT002,SEC014
CR024840,2026-05-06 15:10:18,Chikkaballapura,Chintamani,Nandi Giridhama PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR024841,2025-08-01 05:05:32,Bidar,Bidar,Market PS,Cyber Crime,Phishing,Medium,Under Investigation,Yes,ACT002,SEC009
CR024842,2026-07-05 05:45:49,Gadag,Mundargi,Gadag Traffic PS,Economic Crime,Financial Fraud,Medium,Under Investigation,No,ACT002,SEC014
CR024843,2025-12-18 22:04:34,Tumakuru,Chiknayakanhalli,Amruthur PS,Property Crime,Chain Snatching,Medium,Charge Sheet Filed,Yes,ACT001,SEC004
CR024844,2026-03-13 15:31:52,Chikkaballapura,Bagepalli,Nandi Giridhama PS,Violent Crime,Robbery,Critical,Charge Sheet Filed,Yes,ACT001,SEC004
CR024845,2025-12-18 16:01:35,Dharwad,Kalghatgi,Gudageri PS,Property Crime,Shop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024846,2026-05-26 22:56:38,Uttara Kannada,Mundgod,Karwar Traffic PS,Economic Crime,Financial Fraud,Medium,Charge Sheet Filed,No,ACT002,SEC014
CR024847,2026-04-18 08:32:35,Belagavi,Hukkeri,Hukkeri PS,Property Crime,House Burglary,Medium,Closed,Yes,ACT001,SEC003
CR024848,2026-02-12 15:19:59,Bengaluru South,Kanakapura,Kanakapura Traffic PS,Rural Crime,Cattle Theft,Medium,Closed,Yes,ACT001,SEC019
CR024849,2025-11-30 03:37:55,Chitradurga,Hosdurga,Chitrahalli Gate PS,Economic Crime,Cheating,Medium,Pending Trial,Yes,ACT001,SEC005
CR024850,2026-04-28 17:30:53,Bengaluru Urban,Bengaluru East,Chamarajpet Traffic PS,Rural Crime,Sand Mining,Medium,Pending Trial,Yes,ACT001,SEC021
CR024851,2026-06-30 23:19:33,Chitradurga,Challakere,Chitradurga Extension PS,Violent Crime,Attempt to Murder,Critical,Charge Sheet Filed,Yes,ACT001,SEC002
CR024852,2024-08-19 12:31:20,Chitradurga,Hosdurga,Chitrahalli Gate PS,Rural Crime,Crop Theft,Medium,Closed,Yes,ACT001,SEC020
CR024853,2025-10-22 17:17:50,Chikkaballapura,Chintamani,Peresandra PS,Violent Crime,Robbery,Critical,Pending Trial,Yes,ACT001,SEC004
CR024854,2026-01-31 15:38:05,Dharwad,Alnavar,Ashoknagar PS,Cyber Crime,OTP Scam,Medium,Under Investigation,No,ACT002,SEC009
CR024855,2026-06-12 12:36:49,Vijayapura,Basavana Bagevadi,Tikota PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC020
CR024856,2024-09-19 08:24:31,Kolar,Bangarapet,Kolar Town PS,Crime Against Women,Stalking,High,Closed,No,ACT001,SEC013
CR024857,2025-05-23 02:27:06,Kolar,Mulbagal,Marikuppam PS,Public Order,Rioting,Medium,Closed,Yes,ACT001,SEC018
CR024858,2025-05-22 16:53:03,Tumakuru,Madhugiri,Y.N. Hosakote PS,Rural Crime,Sand Mining,Medium,Charge Sheet Filed,Yes,ACT001,SEC021
CR024859,2025-05-19 17:34:21,Tumakuru,Tiptur,Thilak Park PS,Rural Crime,Sand Mining,Medium,Charge Sheet Filed,Yes,ACT001,SEC021
CR024860,2025-03-07 14:17:41,Bengaluru Rural,Devanahalli,Sarjapura PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR024861,2025-12-11 04:19:41,Kalaburagi,Sedam,Ratkal PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024862,2025-01-25 23:46:13,Belagavi,Khanapur,Khadebazar PS,Property Crime,Chain Snatching,Medium,Under Investigation,Yes,ACT001,SEC004
CR024863,2025-04-10 03:37:08,Bidar,Basavakalyan,Hulsoor PS,Crime Against Women,Domestic Violence,High,Under Investigation,Yes,ACT001,SEC012
CR024864,2025-11-12 14:36:45,Bengaluru Rural,Doddaballapura,Thyamagondlu PS,Rural Crime,Sand Mining,Medium,Under Investigation,No,ACT001,SEC021
CR024865,2026-04-16 23:26:10,Hassan,Hassan,Hallymysore PS,Rural Crime,Sand Mining,Medium,Pending Trial,Yes,ACT001,SEC021
CR024866,2024-08-26 12:52:34,Bengaluru Rural,Nelamangala,Bengaluru CEN Crime PS,Economic Crime,Cheating,Medium,Closed,Yes,ACT001,SEC005
CR024867,2026-06-19 03:17:03,Bengaluru Rural,Hosakote,Doddabelavangala PS,Crime Against Women,Stalking,High,Pending Trial,Yes,ACT001,SEC013
CR024868,2026-01-03 13:29:07,Bengaluru South,Magadi,Ramanagara Traffic PS,Rural Crime,Sand Mining,Medium,Pending Trial,No,ACT001,SEC021
CR024869,2024-09-20 03:48:51,Haveri,Byadgi,Kumarapattanam PS,Rural Crime,Crop Theft,Medium,Under Investigation,Yes,ACT001,SEC020
CR024870,2026-05-28 03:50:07,Mandya,Krishnarajpet,Melukote PS,Violent Crime,Robbery,Critical,Charge Sheet Filed,Yes,ACT001,SEC004
CR024871,2025-08-23 01:30:28,Shivamogga,Tirthahalli,Bhadravathi Traffic PS,Crime Against Women,Stalking,High,Under Investigation,Yes,ACT001,SEC013
CR024872,2025-06-08 14:07:59,Bengaluru South,Magadi,Channapatna Town PS,Cyber Crime,Phishing,Medium,Under Investigation,Yes,ACT002,SEC009
CR024873,2025-11-20 08:25:02,Mysuru,Nanjangud,Saragur PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,Yes,ACT002,SEC008
CR024874,2026-04-28 05:31:20,Kodagu,Ponnampet,Kushalanagar Rural PS,Public Order,Illegal Liquor,Medium,Closed,Yes,ACT004,SEC017
CR024875,2025-05-26 20:20:40,Chitradurga,Holalkere,Srirampura PS,Property Crime,Shop Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR024876,2024-10-14 04:36:55,Uttara Kannada,Kumta,Ankola PS,Crime Against Women,Domestic Violence,High,Pending Trial,Yes,ACT001,SEC012
CR024877,2025-11-08 23:09:35,Mysuru,Nanjangud,Nanjanagudu Town PS,Cyber Crime,Phishing,Medium,Closed,No,ACT002,SEC009
CR024878,2025-10-10 22:36:26,Bengaluru South,Magadi,Ramanagara Women PS,Violent Crime,Robbery,Critical,Under Investigation,Yes,ACT001,SEC004
CR024879,2026-06-09 19:33:15,Vijayapura,Almel,APMC PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR024880,2024-12-26 02:33:12,Kalaburagi,Sedam,Malkhed PS,Economic Crime,Financial Fraud,Medium,Charge Sheet Filed,Yes,ACT002,SEC014
CR024881,2025-09-21 01:55:32,Tumakuru,Tiptur,Arasikere PS,Cyber Crime,UPI Fraud,Medium,Charge Sheet Filed,Yes,ACT002,SEC008
CR024882,2025-12-03 18:57:11,Hassan,Hole Narsipur,Hassan CEN Crime PS,Violent Crime,Robbery,Critical,Closed,Yes,ACT001,SEC004
CR024883,2025-01-29 20:10:57,Mysuru,Saligrama,Kuvempunagar PS,Violent Crime,Assault,Critical,Pending Trial,Yes,ACT001,SEC006
CR024884,2026-02-03 13:09:10,Chikkaballapura,Chintamani,Peresandra PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,No,ACT001,SEC020
CR024885,2024-10-03 04:28:49,Hassan,Hole Narsipur,Hassan City PS,Cyber Crime,Phishing,Medium,Closed,Yes,ACT002,SEC009
CR024886,2025-04-07 11:19:42,Uttara Kannada,Haliyal,Haliyal PS,Property Crime,Shop Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR024887,2025-02-19 01:52:56,Hassan,Hole Narsipur,Arasikere Town PS,Economic Crime,Cheating,Medium,Pending Trial,Yes,ACT001,SEC005
CR024888,2025-03-18 12:30:52,Tumakuru,Tumakuru,Tumkur Rural PS,Rural Crime,Sand Mining,Medium,Charge Sheet Filed,Yes,ACT001,SEC021
CR024889,2025-10-10 11:51:12,Bengaluru South,Magadi,Kanakapura Traffic PS,Violent Crime,Assault,Critical,Under Investigation,Yes,ACT001,SEC006
CR024890,2024-12-12 12:09:46,Kodagu,Madikeri,Srimangala PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024891,2025-05-19 11:32:49,Chikkaballapura,Chikkaballapura,Nandi Giridhama PS,Violent Crime,Assault,Critical,Under Investigation,Yes,ACT001,SEC006
CR024892,2025-03-08 01:26:40,Tumakuru,Sira,Kodigenahalli PS,Economic Crime,Cheating,Medium,Under Investigation,Yes,ACT001,SEC005
CR024893,2025-10-03 07:53:45,Chikkamagaluru,Kadur,Jayapura PS,Cyber Crime,Phishing,Medium,Closed,No,ACT002,SEC009
CR024894,2025-08-23 13:52:39,Hassan,Alur,Belur PS,Rural Crime,Crop Theft,Medium,Under Investigation,No,ACT001,SEC020
CR024895,2026-04-10 09:31:07,Raichur,Raichur,Sadar Bazar PS,Economic Crime,Cheating,Medium,Closed,Yes,ACT001,SEC005
CR024896,2024-08-11 19:11:12,Koppal,Kukanoor,Kanakagiri PS,Property Crime,Chain Snatching,Medium,Closed,Yes,ACT001,SEC004
CR024897,2025-08-23 02:54:46,Chikkamagaluru,Mudigere,Jayapura PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR024898,2024-10-18 16:24:54,Hassan,Hassan,Arehalli PS,Public Order,Rioting,Medium,Closed,Yes,ACT001,SEC018
CR024899,2026-01-16 10:23:47,Koppal,Koppal,Munirabad PS,Economic Crime,Forgery,Medium,Pending Trial,Yes,ACT001,SEC015
CR024900,2024-10-29 20:12:32,Hassan,Channarayapatna,Arehalli PS,Cyber Crime,Phishing,Medium,Under Investigation,Yes,ACT002,SEC009
CR024901,2025-12-02 08:30:59,Kolar,Kolar,Nangli PS,Crime Against Women,Stalking,High,Charge Sheet Filed,Yes,ACT001,SEC013
CR024902,2025-09-13 20:12:06,Kodagu,Kushalnagar,Kutta PS,Violent Crime,Attempt to Murder,Critical,Closed,Yes,ACT001,SEC002
CR024903,2024-09-08 00:46:08,Vijayanagara,Hadagalli,Ballari CEN Crime PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,Yes,ACT002,SEC008
CR024904,2025-08-24 13:50:44,Bengaluru Rural,Doddaballapura,Doddabelavangala PS,Cyber Crime,Phishing,Medium,Charge Sheet Filed,Yes,ACT002,SEC009
CR024905,2024-10-06 21:55:05,Raichur,Devadurga,Sindanur Traffic PS,Violent Crime,Robbery,Critical,Pending Trial,Yes,ACT001,SEC004
CR024906,2024-08-18 11:33:46,Belagavi,Belagavi,Mudalgi PS,Violent Crime,Murder,Critical,Charge Sheet Filed,Yes,ACT001,SEC001
CR024907,2024-08-12 22:54:56,Chitradurga,Holalkere,Chitrahalli Gate PS,Property Crime,House Burglary,Medium,Closed,Yes,ACT001,SEC003
CR024908,2024-12-02 06:14:55,Vijayanagara,Harapanahalli,Sandur PS,Public Order,Rioting,Medium,Under Investigation,Yes,ACT001,SEC018
CR024909,2024-10-15 23:36:42,Dakshina Kannada,Beltangadi,Punjalkatte PS,Cyber Crime,UPI Fraud,Medium,Under Investigation,No,ACT002,SEC008
CR024910,2025-09-08 12:20:57,Bagalkote,Bagalkot,Bagalkot CEN Crime PS,Public Order,Illegal Liquor,Medium,Closed,Yes,ACT004,SEC017
CR024911,2025-08-08 01:11:14,Chikkamagaluru,Ajjampura,Jayapura PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024912,2025-02-26 17:28:47,Bidar,Bhalki,Basava Kalyana Rural PS,Rural Crime,Crop Theft,Medium,Pending Trial,Yes,ACT001,SEC020
CR024913,2024-08-16 18:12:50,Hassan,Arkalgud,Hassan Women PS,Property Crime,House Burglary,Medium,Under Investigation,Yes,ACT001,SEC003
CR024914,2026-04-17 02:50:53,Hassan,Arsikere,Hassan CEN Crime PS,Property Crime,Vehicle Theft,Medium,Closed,Yes,ACT001,SEC003
CR024915,2024-12-20 01:21:42,Chikkamagaluru,Kadur,Koppa PS,Public Order,Illegal Gambling,Medium,Under Investigation,No,ACT007,SEC016
CR024916,2025-06-23 09:45:12,Mandya,Nagamangala,Shivalli PS,Rural Crime,Cattle Theft,Medium,Pending Trial,Yes,ACT001,SEC019
CR024917,2026-06-16 21:18:23,Tumakuru,Chiknayakanhalli,Kolala PS,Property Crime,House Burglary,Medium,Under Investigation,No,ACT001,SEC003
CR024918,2025-03-11 02:52:28,Mandya,Krishnarajpet,K.R. Pet Town PS,Property Crime,Vehicle Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR024919,2025-06-30 15:05:09,Shivamogga,Sorab,Sagar Rural PS,Economic Crime,Forgery,Medium,Pending Trial,No,ACT001,SEC015
CR024920,2026-03-24 08:28:01,Bengaluru South,Kanakapura,Channapatna East PS,Crime Against Women,Sexual Harassment,High,Charge Sheet Filed,Yes,ACT001,SEC007
CR024921,2025-11-07 00:40:02,Davanagere,Channagiri,Jagalur PS,Cyber Crime,OTP Scam,Medium,Under Investigation,No,ACT002,SEC009
CR024922,2026-04-26 22:41:05,Mysuru,Heggadadevankote,Jayapura PS,Rural Crime,Cattle Theft,Medium,Pending Trial,Yes,ACT001,SEC019
CR024923,2026-06-28 03:37:03,Tumakuru,Turuvekere,Kibbanhalli PS,Public Order,Rioting,Medium,Under Investigation,Yes,ACT001,SEC018
CR024924,2025-08-29 03:05:02,Tumakuru,Chiknayakanhalli,Jayanagara PS,Property Crime,House Burglary,Medium,Pending Trial,No,ACT001,SEC003
CR024925,2026-04-17 21:25:46,Chikkamagaluru,Kadur,Jayapura PS,Economic Crime,Cheating,Medium,Under Investigation,Yes,ACT001,SEC005
CR024926,2025-10-01 11:02:19,Shivamogga,Hosanagara,Shikaripura Town PS,Property Crime,Chain Snatching,Medium,Charge Sheet Filed,Yes,ACT001,SEC004
CR024927,2024-09-17 04:58:23,Tumakuru,Sira,Kora PS,Crime Against Women,Domestic Violence,High,Under Investigation,Yes,ACT001,SEC012
CR024928,2024-11-12 15:35:04,Shivamogga,Hosanagara,Vinobanagara PS,Public Order,Rioting,Medium,Under Investigation,Yes,ACT001,SEC018
CR024929,2024-11-04 03:50:30,Kolar,Mulbagal,Bethamangala PS,Crime Against Women,Stalking,High,Under Investigation,Yes,ACT001,SEC013
CR024930,2024-12-15 19:15:03,Shivamogga,Sorab,Shiralakuppa PS,Cyber Crime,OTP Scam,Medium,Closed,Yes,ACT002,SEC009
CR024931,2026-02-12 23:38:34,Kolar,Mulbagal,Andersonpet PS,Crime Against Women,Sexual Harassment,High,Charge Sheet Filed,Yes,ACT001,SEC007
CR024932,2026-07-13 07:26:41,Belagavi,Hukkeri,Tilakwadi PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR024933,2024-12-08 14:38:34,Shivamogga,Hosanagara,Sagar Town PS,Violent Crime,Assault,Critical,Pending Trial,Yes,ACT001,SEC006
CR024934,2026-04-22 15:41:55,Hassan,Arkalgud,Hassan Rural PS,Public Order,Rioting,Medium,Closed,Yes,ACT001,SEC018
CR024935,2024-08-25 00:04:02,Haveri,Byadgi,Hanagal PS,Rural Crime,Sand Mining,Medium,Closed,Yes,ACT001,SEC021
CR024936,2024-08-06 18:59:07,Kolar,Kolar Gold Field,Kolar Women PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,No,ACT002,SEC008
CR024937,2026-02-22 04:37:53,Chikkaballapura,Chikkaballapura,Nandi Giridhama PS,Public Order,Rioting,Medium,Charge Sheet Filed,Yes,ACT001,SEC018
CR024938,2024-11-25 10:49:07,Tumakuru,Gubbi,Handanakere PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR024939,2025-08-12 18:55:33,Mandya,Mandya,Koppa PS,Cyber Crime,OTP Scam,Medium,Pending Trial,Yes,ACT002,SEC009
CR024940,2024-08-09 14:50:53,Uttara Kannada,Yellapur,Murudeshwar PS,Public Order,Illegal Liquor,Medium,Under Investigation,No,ACT004,SEC017
CR024941,2026-01-15 06:22:06,Belagavi,Mudalgi,Nippani Town PS,Economic Crime,Cheating,Medium,Charge Sheet Filed,Yes,ACT001,SEC005
CR024942,2026-06-02 03:11:11,Vijayanagara,Hagaribommanahalli,Gandhinagar PS,Public Order,Rioting,Medium,Under Investigation,Yes,ACT001,SEC018
CR024943,2025-02-27 10:23:50,Tumakuru,Gubbi,Patanayakanahalli PS,Public Order,Rioting,Medium,Under Investigation,No,ACT001,SEC018
CR024944,2025-06-11 06:23:37,Vijayapura,Sindgi,Tikota PS,Public Order,Illegal Gambling,Medium,Under Investigation,Yes,ACT007,SEC016
CR024945,2025-02-27 16:04:13,Chikkamagaluru,Chikkamagaluru,Jayapura PS,Violent Crime,Robbery,Critical,Charge Sheet Filed,Yes,ACT001,SEC004
CR024946,2025-10-01 18:54:10,Vijayanagara,Kudligi,Kuduthini PS,Crime Against Women,Stalking,High,Charge Sheet Filed,Yes,ACT001,SEC013
